Trade #,Type,Signal,Date/Time,Price USD,Contracts,Profit USD,Profit %,Cum. Profit USD,Cum. Profit %,Run-up USD,Run-up %,Drawdown USD,Drawdown %
627,Exit Long,Long SL,2017-09-12 17:45,4247,1,-43.00,-1.00,102.00,0.00,0,0.00,43.00,1.00
627,Entry Long,Long,2017-09-12 17:15,4290,1,-43.00,-1.00,102.00,0.00,0,0.00,43.00,1.00
626,Exit Long,Closing Bell,2017-09-11 19:15,4264,1,13.00,0.31,145.00,0.00,20.00,0.47,39.00,0.92
626,Entry Long,Long,2017-09-11 16:30,4251,1,13.00,0.31,145.00,0.00,20.00,0.47,39.00,0.92
625,Exit Long,Closing Bell,2017-09-06 19:15,4600,1,47.00,1.03,132.00,0.00,75.00,1.65,16.00,0.35
625,Entry Long,Long,2017-09-06 16:00,4553,1,47.00,1.03,132.00,0.00,75.00,1.65,16.00,0.35
624,Exit Long,Closing Bell,2017-08-31 19:15,4729,1,-1.00,-0.02,85.00,0.00,12.00,0.25,12.00,0.25
624,Entry Long,Long,2017-08-31 18:15,4730,1,-1.00,-0.02,85.00,0.00,12.00,0.25,12.00,0.25
623,Exit Long,Closing Bell,2017-08-30 19:15,4577,1,7.00,0.15,86.00,0.00,15.00,0.33,0,0.00
623,Entry Long,Long,2017-08-30 18:15,4570,1,7.00,0.15,86.00,0.00,15.00,0.33,0,0.00
622,Exit Long,Long SL,2017-08-29 16:15,4562,1,-47.00,-1.02,79.00,0.00,6.00,0.13,55.00,1.19
622,Entry Long,Long,2017-08-29 16:00,4609,1,-47.00,-1.02,79.00,0.00,6.00,0.13,55.00,1.19
621,Exit Long,Closing Bell,2017-08-26 19:15,4296,1,1.00,0.02,126.00,0.00,6.00,0.14,13.00,0.30
621,Entry Long,Long,2017-08-26 17:30,4295,1,1.00,0.02,126.00,0.00,6.00,0.14,13.00,0.30
620,Exit Long,Closing Bell,2017-08-23 19:15,4192,1,-7.00,-0.17,125.00,0.00,35.00,0.83,34.00,0.81
620,Entry Long,Long,2017-08-23 16:00,4199,1,-7.00,-0.17,125.00,0.00,35.00,0.83,34.00,0.81
619,Exit Long,Closing Bell,2017-08-21 19:15,4004,1,-22.00,-0.55,132.00,0.00,0,0.00,36.00,0.89
619,Entry Long,Long,2017-08-21 17:30,4026,1,-22.00,-0.55,132.00,0.00,0,0.00,36.00,0.89
618,Exit Long,Closing Bell,2017-08-20 19:15,4058,1,14.00,0.35,154.00,0.00,31.00,0.77,24.00,0.59
618,Entry Long,Long,2017-08-20 16:45,4044,1,14.00,0.35,154.00,0.00,31.00,0.77,24.00,0.59
617,Exit Long,Long SL,2017-08-18 16:15,4237,1,-43.00,-1.00,140.00,0.00,12.00,0.28,43.00,1.00
617,Entry Long,Long,2017-08-18 16:00,4280,1,-43.00,-1.00,140.00,0.00,12.00,0.28,43.00,1.00
616,Exit Long,Long SL,2017-08-17 17:30,4423,1,-45.00,-1.01,183.00,0.00,2.00,0.04,45.00,1.01
616,Entry Long,Long,2017-08-17 16:00,4468,1,-45.00,-1.01,183.00,0.00,2.00,0.04,45.00,1.01
615,Exit Long,Long Profit,2017-08-16 17:30,4313,1,85.00,2.01,228.00,0.01,85.00,2.01,2.00,0.05
615,Entry Long,Long,2017-08-16 17:15,4228,1,85.00,2.01,228.00,0.01,85.00,2.01,2.00,0.05
614,Exit Long,Long SL,2017-08-15 18:45,4024,1,-46.00,-1.13,143.00,0.00,5.00,0.12,84.00,2.06
614,Entry Long,Long,2017-08-15 18:30,4070,1,-46.00,-1.13,143.00,0.00,5.00,0.12,84.00,2.06
613,Exit Long,Long SL,2017-08-14 17:30,4209,1,-43.00,-1.01,189.00,0.00,47.00,1.11,43.00,1.01
613,Entry Long,Long,2017-08-14 16:15,4252,1,-43.00,-1.01,189.00,0.00,47.00,1.11,43.00,1.01
612,Exit Long,Long SL,2017-08-13 16:15,3949,1,-40.00,-1.00,232.00,0.00,3.00,0.08,46.00,1.15
612,Entry Long,Long,2017-08-13 16:00,3989,1,-40.00,-1.00,232.00,0.00,3.00,0.08,46.00,1.15
611,Exit Long,Long Profit,2017-08-12 17:15,3822,1,75.00,2.00,272.00,0.01,75.00,2.00,0,0.00
611,Entry Long,Long,2017-08-12 16:00,3747,1,75.00,2.00,272.00,0.01,75.00,2.00,0,0.00
610,Exit Long,Long SL,2017-08-08 18:00,3357,1,-34.00,-1.00,197.00,0.00,24.00,0.71,34.00,1.00
610,Entry Long,Long,2017-08-08 16:15,3391,1,-34.00,-1.00,197.00,0.00,24.00,0.71,34.00,1.00
609,Exit Long,Closing Bell,2017-08-06 19:15,3289,1,61.00,1.89,231.00,0.01,62.00,1.92,10.00,0.31
609,Entry Long,Long,2017-08-06 16:30,3228,1,61.00,1.89,231.00,0.01,62.00,1.92,10.00,0.31
608,Exit Long,Long Profit,2017-08-05 18:30,3256,1,64.00,2.01,170.00,0.01,64.00,2.01,14.00,0.44
608,Entry Long,Long,2017-08-05 16:30,3192,1,64.00,2.01,170.00,0.01,64.00,2.01,14.00,0.44
607,Exit Long,Closing Bell,2017-08-04 19:15,2848,1,-18.00,-0.63,106.00,0.00,12.00,0.42,23.00,0.80
607,Entry Long,Long,2017-08-04 17:00,2866,1,-18.00,-0.63,106.00,0.00,12.00,0.42,23.00,0.80
606,Exit Long,Long SL,2017-08-02 17:30,2680,1,-28.00,-1.03,124.00,0.00,4.00,0.15,28.00,1.03
606,Entry Long,Long,2017-08-02 17:15,2708,1,-28.00,-1.03,124.00,0.00,4.00,0.15,28.00,1.03
605,Exit Long,Closing Bell,2017-07-30 19:15,2694,1,11.00,0.41,152.00,0.00,45.00,1.68,0,0.00
605,Entry Long,Long,2017-07-30 16:30,2683,1,11.00,0.41,152.00,0.00,45.00,1.68,0,0.00
604,Exit Long,Closing Bell,2017-07-29 19:15,2705,1,20.00,0.74,141.00,0.00,40.00,1.49,8.00,0.30
604,Entry Long,Long,2017-07-29 16:45,2685,1,20.00,0.74,141.00,0.00,40.00,1.49,8.00,0.30
603,Exit Long,Long SL,2017-07-28 17:00,2752,1,-28.00,-1.01,121.00,0.00,4.00,0.14,28.00,1.01
603,Entry Long,Long,2017-07-28 16:15,2780,1,-28.00,-1.01,121.00,0.00,4.00,0.14,28.00,1.01
602,Exit Long,Long SL,2017-07-26 17:30,2456,1,-25.00,-1.01,149.00,0.00,33.00,1.33,25.00,1.01
602,Entry Long,Long,2017-07-26 16:00,2481,1,-25.00,-1.01,149.00,0.00,33.00,1.33,25.00,1.01
601,Exit Long,Long SL,2017-07-25 18:15,2554,1,-26.00,-1.01,174.00,0.00,24.00,0.93,26.00,1.01
601,Entry Long,Long,2017-07-25 16:15,2580,1,-26.00,-1.01,174.00,0.00,24.00,0.93,26.00,1.01
600,Exit Long,Long SL,2017-07-24 16:30,2768,1,-28.00,-1.00,200.00,0.00,4.00,0.14,28.00,1.00
600,Entry Long,Long,2017-07-24 16:15,2796,1,-28.00,-1.00,200.00,0.00,4.00,0.14,28.00,1.00
599,Exit Long,Long SL,2017-07-23 17:15,2763,1,-28.00,-1.00,228.00,0.00,39.00,1.40,28.00,1.00
599,Entry Long,Long,2017-07-23 16:15,2791,1,-28.00,-1.00,228.00,0.00,39.00,1.40,28.00,1.00
598,Exit Long,Long Profit,2017-07-22 18:45,2834,1,56.00,2.02,256.00,0.01,56.00,2.02,27.00,0.97
598,Entry Long,Long,2017-07-22 16:30,2778,1,56.00,2.02,256.00,0.01,56.00,2.02,27.00,0.97
597,Exit Long,Long SL,2017-07-20 16:30,2595,1,-27.00,-1.03,200.00,0.00,5.00,0.19,49.00,1.87
597,Entry Long,Long,2017-07-20 16:15,2622,1,-27.00,-1.03,200.00,0.00,5.00,0.19,49.00,1.87
596,Exit Long,Long SL,2017-07-19 18:15,2292,1,-24.00,-1.04,227.00,0.00,37.00,1.60,24.00,1.04
596,Entry Long,Long,2017-07-19 16:15,2316,1,-24.00,-1.04,227.00,0.00,37.00,1.60,24.00,1.04
595,Exit Long,Long Profit,2017-07-18 16:45,2374,1,47.00,2.02,251.00,0.00,47.00,2.02,11.00,0.47
595,Entry Long,Long,2017-07-18 16:00,2327,1,47.00,2.02,251.00,0.00,47.00,2.02,11.00,0.47
594,Exit Long,Long Profit,2017-07-17 16:45,2065,1,41.00,2.03,204.00,0.00,41.00,2.03,4.00,0.20
594,Entry Long,Long,2017-07-17 16:15,2024,1,41.00,2.03,204.00,0.00,41.00,2.03,4.00,0.20
593,Exit Long,Closing Bell,2017-07-16 19:15,1940,1,-16.00,-0.82,163.00,0.00,4.00,0.20,20.00,1.02
593,Entry Long,Long,2017-07-16 19:00,1956,1,-16.00,-0.82,163.00,0.00,4.00,0.20,20.00,1.02
592,Exit Long,Closing Bell,2017-07-15 19:15,2065,1,1.00,0.05,179.00,0.00,8.00,0.39,16.00,0.78
592,Entry Long,Long,2017-07-15 18:30,2064,1,1.00,0.05,179.00,0.00,8.00,0.39,16.00,0.78
591,Exit Long,Long SL,2017-07-13 17:15,2348,1,-24.00,-1.01,178.00,0.00,3.00,0.13,24.00,1.01
591,Entry Long,Long,2017-07-13 16:00,2372,1,-24.00,-1.01,178.00,0.00,3.00,0.13,24.00,1.01
590,Exit Long,Closing Bell,2017-07-12 19:15,2401,1,29.00,1.22,202.00,0.00,31.00,1.31,5.00,0.21
590,Entry Long,Long,2017-07-12 17:30,2372,1,29.00,1.22,202.00,0.00,31.00,1.31,5.00,0.21
589,Exit Long,Long SL,2017-07-07 17:00,2492,1,-26.00,-1.03,173.00,0.00,10.00,0.40,26.00,1.03
589,Entry Long,Long,2017-07-07 16:00,2518,1,-26.00,-1.03,173.00,0.00,10.00,0.40,26.00,1.03
588,Exit Long,Long SL,2017-07-03 16:30,2563,1,-26.00,-1.00,199.00,0.00,6.00,0.23,28.00,1.08
588,Entry Long,Long,2017-07-03 16:15,2589,1,-26.00,-1.00,199.00,0.00,6.00,0.23,28.00,1.08
587,Exit Long,Long Profit,2017-07-02 19:00,2476,1,49.00,2.02,225.00,0.00,49.00,2.02,4.00,0.16
587,Entry Long,Long,2017-07-02 16:00,2427,1,49.00,2.02,225.00,0.00,49.00,2.02,4.00,0.16
586,Exit Long,Closing Bell,2017-06-30 19:15,2535,1,1.00,0.04,176.00,0.00,4.00,0.16,14.00,0.55
586,Entry Long,Long,2017-06-30 17:30,2534,1,1.00,0.04,176.00,0.00,4.00,0.16,14.00,0.55
585,Exit Long,Closing Bell,2017-06-29 19:15,2590,1,34.00,1.33,175.00,0.00,37.00,1.45,10.00,0.39
585,Entry Long,Long,2017-06-29 16:30,2556,1,34.00,1.33,175.00,0.00,37.00,1.45,10.00,0.39
584,Exit Long,Long SL,2017-06-28 17:00,2539,1,-26.00,-1.01,141.00,0.00,5.00,0.19,26.00,1.01
584,Entry Long,Long,2017-06-28 16:00,2565,1,-26.00,-1.01,141.00,0.00,5.00,0.19,26.00,1.01
583,Exit Long,Closing Bell,2017-06-20 19:15,2678,1,27.00,1.02,167.00,0.00,27.00,1.02,14.00,0.53
583,Entry Long,Long,2017-06-20 16:00,2651,1,27.00,1.02,167.00,0.00,27.00,1.02,14.00,0.53
582,Exit Long,Closing Bell,2017-06-18 19:15,2566,1,3.00,0.12,140.00,0.00,19.00,0.74,14.00,0.55
582,Entry Long,Long,2017-06-18 17:45,2563,1,3.00,0.12,140.00,0.00,19.00,0.74,14.00,0.55
581,Exit Long,Closing Bell,2017-06-17 19:15,2621,1,34.00,1.31,137.00,0.00,34.00,1.31,9.00,0.35
581,Entry Long,Long,2017-06-17 17:45,2587,1,34.00,1.31,137.00,0.00,34.00,1.31,9.00,0.35
580,Exit Long,Long Profit,2017-06-16 18:00,2485,1,49.00,2.01,103.00,0.00,49.00,2.01,16.00,0.66
580,Entry Long,Long,2017-06-16 16:00,2436,1,49.00,2.01,103.00,0.00,49.00,2.01,16.00,0.66
579,Exit Long,Long SL,2017-06-15 17:00,2217,1,-23.00,-1.03,54.00,0.00,46.00,2.05,23.00,1.03
579,Entry Long,Long,2017-06-15 16:45,2240,1,-23.00,-1.03,54.00,0.00,46.00,2.05,23.00,1.03
578,Exit Long,Long SL,2017-06-13 17:00,2718,1,-28.00,-1.02,77.00,0.00,4.00,0.15,28.00,1.02
578,Entry Long,Long,2017-06-13 16:00,2746,1,-28.00,-1.02,77.00,0.00,4.00,0.15,28.00,1.02
577,Exit Long,Long SL,2017-06-12 16:30,2764,1,-28.00,-1.00,105.00,0.00,3.00,0.11,28.00,1.00
577,Entry Long,Long,2017-06-12 16:15,2792,1,-28.00,-1.00,105.00,0.00,3.00,0.11,28.00,1.00
576,Exit Long,Closing Bell,2017-06-09 19:15,2845,1,-4.00,-0.14,133.00,0.00,19.00,0.67,20.00,0.70
576,Entry Long,Long,2017-06-09 16:15,2849,1,-4.00,-0.14,133.00,0.00,19.00,0.67,20.00,0.70
575,Exit Long,Long SL,2017-06-08 16:45,2717,1,-28.00,-1.02,137.00,0.00,15.00,0.55,28.00,1.02
575,Entry Long,Long,2017-06-08 16:15,2745,1,-28.00,-1.02,137.00,0.00,15.00,0.55,28.00,1.02
574,Exit Long,Long Profit,2017-05-31 17:00,2276,1,45.00,2.02,165.00,0.00,45.00,2.02,10.00,0.45
574,Entry Long,Long,2017-05-31 16:00,2231,1,45.00,2.02,165.00,0.00,45.00,2.02,10.00,0.45
573,Exit Long,Closing Bell,2017-05-29 19:15,2275,1,24.00,1.07,120.00,0.00,41.00,1.82,12.00,0.53
573,Entry Long,Long,2017-05-29 17:00,2251,1,24.00,1.07,120.00,0.00,41.00,1.82,12.00,0.53
572,Exit Long,Long SL,2017-05-27 16:30,2045,1,-21.00,-1.02,96.00,0.00,21.00,1.02,21.00,1.02
572,Entry Long,Long,2017-05-27 16:15,2066,1,-21.00,-1.02,96.00,0.00,21.00,1.02,21.00,1.02
571,Exit Long,Long SL,2017-05-25 17:15,2722,1,-28.00,-1.02,117.00,0.00,10.00,0.36,28.00,1.02
571,Entry Long,Long,2017-05-25 16:30,2750,1,-28.00,-1.02,117.00,0.00,10.00,0.36,28.00,1.02
570,Exit Long,Closing Bell,2017-05-24 19:15,2423,1,22.00,0.92,145.00,0.00,34.00,1.42,8.00,0.33
570,Entry Long,Long,2017-05-24 17:15,2401,1,22.00,0.92,145.00,0.00,34.00,1.42,8.00,0.33
569,Exit Long,Long Profit,2017-05-23 18:00,2260,1,45.00,2.03,123.00,0.00,45.00,2.03,10.00,0.45
569,Entry Long,Long,2017-05-23 16:15,2215,1,45.00,2.03,123.00,0.00,45.00,2.03,10.00,0.45
568,Exit Long,Long Profit,2017-05-22 17:00,2171,1,43.00,2.02,78.00,0.00,43.00,2.02,2.00,0.09
568,Entry Long,Long,2017-05-22 16:00,2128,1,43.00,2.02,78.00,0.00,43.00,2.02,2.00,0.09
567,Exit Long,Long SL,2017-05-21 16:30,2017,1,-21.00,-1.03,35.00,0.00,0,0.00,21.00,1.03
567,Entry Long,Long,2017-05-21 16:15,2038,1,-21.00,-1.03,35.00,0.00,0,0.00,21.00,1.03
566,Exit Long,Long SL,2017-05-20 17:45,1942,1,-20.00,-1.02,56.00,0.00,2.00,0.10,20.00,1.02
566,Entry Long,Long,2017-05-20 16:45,1962,1,-20.00,-1.02,56.00,0.00,2.00,0.10,20.00,1.02
565,Exit Long,Long SL,2017-05-19 18:30,1931,1,-20.00,-1.03,76.00,0.00,4.00,0.21,20.00,1.03
565,Entry Long,Long,2017-05-19 17:00,1951,1,-20.00,-1.03,76.00,0.00,4.00,0.21,20.00,1.03
564,Exit Long,Closing Bell,2017-05-18 19:15,1862,1,6.00,0.32,96.00,0.00,14.00,0.75,7.00,0.38
564,Entry Long,Long,2017-05-18 17:15,1856,1,6.00,0.32,96.00,0.00,14.00,0.75,7.00,0.38
563,Exit Long,Closing Bell,2017-05-17 19:15,1819,1,-2.00,-0.11,90.00,0.00,19.00,1.04,18.00,0.99
563,Entry Long,Long,2017-05-17 16:00,1821,1,-2.00,-0.11,90.00,0.00,19.00,1.04,18.00,0.99
562,Exit Long,Closing Bell,2017-05-16 19:15,1730,1,1.00,0.06,92.00,0.00,12.00,0.69,5.00,0.29
562,Entry Long,Long,2017-05-16 16:45,1729,1,1.00,0.06,92.00,0.00,12.00,0.69,5.00,0.29
561,Exit Long,Closing Bell,2017-05-11 19:15,1859,1,5.00,0.27,91.00,0.00,14.00,0.76,4.00,0.22
561,Entry Long,Long,2017-05-11 17:30,1854,1,5.00,0.27,91.00,0.00,14.00,0.76,4.00,0.22
560,Exit Long,Closing Bell,2017-05-04 19:15,1591,1,26.00,1.66,86.00,0.00,26.00,1.66,3.00,0.19
560,Entry Long,Long,2017-05-04 16:00,1565,1,26.00,1.66,86.00,0.00,26.00,1.66,3.00,0.19
559,Exit Long,Long SL,2017-05-03 18:45,1464,1,-15.00,-1.01,60.00,0.00,6.00,0.41,15.00,1.01
559,Entry Long,Long,2017-05-03 17:15,1479,1,-15.00,-1.01,60.00,0.00,6.00,0.41,15.00,1.01
558,Exit Long,Long Profit,2017-05-01 18:30,1398,1,28.00,2.04,75.00,0.00,28.00,2.04,6.00,0.44
558,Entry Long,Long,2017-05-01 16:00,1370,1,28.00,2.04,75.00,0.00,28.00,2.04,6.00,0.44
557,Exit Long,Closing Bell,2017-04-30 19:15,1323,1,-4.00,-0.30,47.00,0.00,5.00,0.38,6.00,0.45
557,Entry Long,Long,2017-04-30 16:15,1327,1,-4.00,-0.30,47.00,0.00,5.00,0.38,6.00,0.45
556,Exit Long,Closing Bell,2017-04-27 19:15,1329,1,1.00,0.08,51.00,0.00,10.00,0.75,7.00,0.53
556,Entry Long,Long,2017-04-27 16:15,1328,1,1.00,0.08,51.00,0.00,10.00,0.75,7.00,0.53
555,Exit Long,Closing Bell,2017-04-23 19:15,1237,1,-3.00,-0.24,50.00,0.00,5.00,0.40,5.00,0.40
555,Entry Long,Long,2017-04-23 17:30,1240,1,-3.00,-0.24,50.00,0.00,5.00,0.40,5.00,0.40
554,Exit Long,Closing Bell,2017-04-22 19:15,1234,1,9.00,0.73,53.00,0.00,12.00,0.98,3.00,0.24
554,Entry Long,Long,2017-04-22 17:15,1225,1,9.00,0.73,53.00,0.00,12.00,0.98,3.00,0.24
553,Exit Long,Long Profit,2017-04-16 17:30,1178,1,24.00,2.08,44.00,0.00,24.00,2.08,0,0.00
553,Entry Long,Long,2017-04-16 16:30,1154,1,24.00,2.08,44.00,0.00,24.00,2.08,0,0.00
552,Exit Long,Closing Bell,2017-04-14 19:15,1178,1,-1.00,-0.08,20.00,0.00,1.00,0.08,12.00,1.02
552,Entry Long,Long,2017-04-14 17:15,1179,1,-1.00,-0.08,20.00,0.00,1.00,0.08,12.00,1.02
551,Exit Long,Closing Bell,2017-04-06 19:15,1174,1,5.00,0.43,21.00,0.00,6.00,0.51,4.00,0.34
551,Entry Long,Long,2017-04-06 16:15,1169,1,5.00,0.43,21.00,0.00,6.00,0.51,4.00,0.34
550,Exit Long,Closing Bell,2017-04-02 19:15,1080,1,-4.00,-0.37,16.00,0.00,8.00,0.74,6.00,0.55
550,Entry Long,Long,2017-04-02 17:30,1084,1,-4.00,-0.37,16.00,0.00,8.00,0.74,6.00,0.55
549,Exit Long,Long SL,2017-03-27 16:30,1016,1,-11.00,-1.07,20.00,0.00,3.00,0.29,11.00,1.07
549,Entry Long,Long,2017-03-27 16:00,1027,1,-11.00,-1.07,20.00,0.00,3.00,0.29,11.00,1.07
548,Exit Long,Long SL,2017-03-26 19:00,983,1,-10.00,-1.01,31.00,0.00,4.00,0.40,10.00,1.01
548,Entry Long,Long,2017-03-26 17:15,993,1,-10.00,-1.01,31.00,0.00,4.00,0.40,10.00,1.01
547,Exit Long,Long SL,2017-03-25 16:30,931,1,-10.00,-1.06,41.00,0.00,3.00,0.32,10.00,1.06
547,Entry Long,Long,2017-03-25 16:00,941,1,-10.00,-1.06,41.00,0.00,3.00,0.32,10.00,1.06
546,Exit Long,Long SL,2017-03-24 17:15,975,1,-10.00,-1.02,51.00,0.00,12.00,1.22,10.00,1.02
546,Entry Long,Long,2017-03-24 15:15,985,1,-10.00,-1.02,51.00,0.00,12.00,1.22,10.00,1.02
545,Exit Long,Long SL,2017-03-23 18:00,1039,1,-11.00,-1.05,61.00,0.00,1.00,0.10,11.00,1.05
545,Entry Long,Long,2017-03-23 15:45,1050,1,-11.00,-1.05,61.00,0.00,1.00,0.10,11.00,1.05
544,Exit Long,Closing Bell,2017-03-21 18:15,1110,1,20.00,1.83,72.00,0.00,20.00,1.83,5.00,0.46
544,Entry Long,Long,2017-03-21 15:15,1090,1,20.00,1.83,72.00,0.00,20.00,1.83,5.00,0.46
543,Exit Long,Long Profit,2017-03-19 16:45,1014,1,20.00,2.01,52.00,0.00,20.00,2.01,6.00,0.60
543,Entry Long,Long,2017-03-19 15:30,994,1,20.00,2.01,52.00,0.00,20.00,2.01,6.00,0.60
542,Exit Long,Closing Bell,2017-03-17 18:15,1150,1,-5.00,-0.43,32.00,0.00,11.00,0.95,8.00,0.69
542,Entry Long,Long,2017-03-17 15:30,1155,1,-5.00,-0.43,32.00,0.00,11.00,0.95,8.00,0.69
541,Exit Long,Closing Bell,2017-03-16 18:15,1219,1,-3.00,-0.25,37.00,0.00,2.00,0.16,10.00,0.82
541,Entry Long,Long,2017-03-16 15:30,1222,1,-3.00,-0.25,37.00,0.00,2.00,0.16,10.00,0.82
540,Exit Long,Closing Bell,2017-03-13 18:15,1237,1,-4.00,-0.32,40.00,0.00,2.00,0.16,6.00,0.48
540,Entry Long,Long,2017-03-13 17:00,1241,1,-4.00,-0.32,40.00,0.00,2.00,0.16,6.00,0.48
539,Exit Long,Long SL,2017-03-11 15:15,1184,1,-12.00,-1.00,44.00,0.00,1.00,0.08,12.00,1.00
539,Entry Long,Long,2017-03-11 15:00,1196,1,-12.00,-1.00,44.00,0.00,1.00,0.08,12.00,1.00
538,Exit Long,Long Profit,2017-03-09 17:30,1205,1,24.00,2.03,56.00,0.00,24.00,2.03,3.00,0.25
538,Entry Long,Long,2017-03-09 16:00,1181,1,24.00,2.03,56.00,0.00,24.00,2.03,3.00,0.25
537,Exit Long,Closing Bell,2017-03-07 18:15,1250,1,12.00,0.97,32.00,0.00,15.00,1.21,12.00,0.97
537,Entry Long,Long,2017-03-07 15:00,1238,1,12.00,0.97,32.00,0.00,15.00,1.21,12.00,0.97
536,Exit Long,Long SL,2017-03-01 16:30,1214,1,-13.00,-1.06,20.00,0.00,4.00,0.33,13.00,1.06
536,Entry Long,Long,2017-03-01 16:00,1227,1,-13.00,-1.06,20.00,0.00,4.00,0.33,13.00,1.06
535,Exit Long,Closing Bell,2017-02-24 18:15,1194,1,2.00,0.17,33.00,0.00,12.00,1.01,9.00,0.76
535,Entry Long,Long,2017-02-24 15:00,1192,1,2.00,0.17,33.00,0.00,12.00,1.01,9.00,0.76
534,Exit Long,Closing Bell,2017-02-22 18:15,1127,1,-2.00,-0.18,31.00,0.00,6.00,0.53,7.00,0.62
534,Entry Long,Long,2017-02-22 16:00,1129,1,-2.00,-0.18,31.00,0.00,6.00,0.53,7.00,0.62
533,Exit Long,Closing Bell,2017-02-14 18:15,1009,1,-1.00,-0.10,33.00,0.00,2.00,0.20,2.00,0.20
533,Entry Long,Long,2017-02-14 15:15,1010,1,-1.00,-0.10,33.00,0.00,2.00,0.20,2.00,0.20
532,Exit Long,Closing Bell,2017-02-02 18:15,998,1,0,0.00,34.00,0.00,7.00,0.70,0,0.00
532,Entry Long,Long,2017-02-02 17:30,998,1,0,0.00,34.00,0.00,7.00,0.70,0,0.00
531,Exit Long,Closing Bell,2017-01-22 18:15,915,1,6.00,0.66,34.00,0.00,8.00,0.88,3.00,0.33
531,Entry Long,Long,2017-01-22 16:15,909,1,6.00,0.66,34.00,0.00,8.00,0.88,3.00,0.33
530,Exit Long,Closing Bell,2017-01-19 18:15,894,1,-3.00,-0.33,28.00,0.00,0,0.00,7.00,0.78
530,Entry Long,Long,2017-01-19 15:30,897,1,-3.00,-0.33,28.00,0.00,0,0.00,7.00,0.78
