time,open,high,low,close,Account Equity,Daily High,Daily Low
2024-02-17T16:30:00+01:00,51000,51190,51000,51048,1000093,52600,51615
2024-02-17T16:45:00+01:00,51056,51062,50957,50992,1000093,52600,51615
2024-02-17T17:00:00+01:00,50999,50999,50822,50827,1000093,52600,51615
2024-02-17T17:15:00+01:00,50822,50849,50756,50846,1000093,52600,51615
2024-02-17T17:30:00+01:00,50829,50952,50770,50906,1000093,52600,51615
2024-02-17T17:45:00+01:00,50917,51030,50906,50965,1000093,52600,51615
2024-02-17T18:00:00+01:00,50971,51239,50971,51162,1000093,52600,51615
2024-02-17T18:15:00+01:00,51169,51222,51083,51083,1000093,52600,51615
2024-02-17T18:30:00+01:00,51126,51223,51109,51191,1000093,52600,51615
2024-02-17T18:45:00+01:00,51192,51270,51178,51235,1000093,52600,51615
2024-02-17T19:00:00+01:00,51231,51231,51153,51200,1000093,52600,51615
2024-02-17T19:15:00+01:00,51200,51276,51186,51274,1000093,52600,51615
2024-02-17T19:30:00+01:00,51276,51294,51228,51268,1000093,52600,51615
2024-02-17T19:45:00+01:00,51266,51299,51244,51278,1000093,52600,51615
2024-02-17T20:00:00+01:00,51283,51313,51250,51313,1000093,52600,51615
2024-02-17T20:15:00+01:00,51313,51442,51313,51422,1000093,52600,51615
2024-02-17T20:30:00+01:00,51422,51448,51365,51420,1000093,52600,51615
2024-02-17T20:45:00+01:00,51419,51429,51375,51414,1000093,52600,51615
2024-02-17T21:00:00+01:00,51409,51409,51339,51365,1000093,52600,51615
2024-02-17T21:15:00+01:00,51365,51454,51324,51403,1000093,52600,51615
2024-02-17T21:30:00+01:00,51396,51473,51381,51456,1000093,52600,51615
2024-02-17T21:45:00+01:00,51460,51581,51436,51528,1000093,52600,51615
2024-02-17T22:00:00+01:00,51549,51561,51475,51484,1000093,52600,51615
2024-02-17T22:15:00+01:00,51503,51920,51503,51857,1000093,52600,51615
2024-02-17T22:30:00+01:00,51855,52019,51844,51864,1000093,52600,51615
2024-02-17T22:45:00+01:00,51851,51854,51729,51811,1000093,52600,51615
2024-02-17T23:00:00+01:00,51806,51806,51713,51724,1000093,52600,51615
2024-02-17T23:15:00+01:00,51709,51870,51703,51802,1000093,52600,51615
2024-02-17T23:30:00+01:00,51811,51857,51610,51610,1000093,52600,51615
2024-02-17T23:45:00+01:00,51609,51731,51598,51725,1000093,52600,51615
2024-02-18T00:00:00+01:00,51704,51705,51626,51637,1000093,52600,51615
2024-02-18T00:15:00+01:00,51630,51659,51605,51652,1000093,52600,51615
2024-02-18T00:30:00+01:00,51639,51720,51621,51720,1000093,52600,51615
2024-02-18T00:45:00+01:00,51722,51746,51648,51664,1000093,52210,50647
2024-02-18T01:00:00+01:00,51661,51685,51632,51666,1000093,52210,50647
2024-02-18T01:15:00+01:00,51680,51773,51650,51655,1000093,52210,50647
2024-02-18T01:30:00+01:00,51661,51695,51572,51586,1000093,52210,50647
2024-02-18T01:45:00+01:00,51597,51703,51583,51698,1000093,52210,50647
2024-02-18T02:00:00+01:00,51698,51808,51698,51735,1000093,52210,50647
2024-02-18T02:15:00+01:00,51734,51773,51697,51713,1000093,52210,50647
2024-02-18T02:30:00+01:00,51718,51756,51622,51622,1000093,52210,50647
2024-02-18T02:45:00+01:00,51622,51622,51504,51545,1000093,52210,50647
2024-02-18T03:00:00+01:00,51560,51570,51374,51491,1000093,52210,50647
2024-02-18T03:15:00+01:00,51517,51547,51492,51524,1000093,52210,50647
2024-02-18T03:30:00+01:00,51528,51534,51337,51425,1000093,52210,50647
2024-02-18T03:45:00+01:00,51427,51427,51196,51285,1000093,52210,50647
2024-02-18T04:00:00+01:00,51291,51359,51288,51348,1000093,52210,50647
2024-02-18T04:15:00+01:00,51341,51411,51279,51375,1000093,52210,50647
2024-02-18T04:30:00+01:00,51373,51473,51370,51450,1000093,52210,50647
2024-02-18T04:45:00+01:00,51459,51485,51444,51485,1000093,52210,50647
2024-02-18T05:00:00+01:00,51485,51603,51485,51574,1000093,52210,50647
2024-02-18T05:15:00+01:00,51560,51650,51557,51634,1000093,52210,50647
2024-02-18T05:30:00+01:00,51633,51640,51534,51555,1000093,52210,50647
2024-02-18T05:45:00+01:00,51550,51601,51548,51582,1000093,52210,50647
2024-02-18T06:00:00+01:00,51601,51622,51557,51621,1000093,52210,50647
2024-02-18T06:15:00+01:00,51622,51658,51616,51632,1000093,52210,50647
2024-02-18T06:30:00+01:00,51632,51690,51612,51651,1000093,52210,50647
2024-02-18T06:45:00+01:00,51665,51673,51524,51672,1000093,52210,50647
2024-02-18T07:00:00+01:00,51671,51707,51612,51617,1000093,52210,50647
2024-02-18T07:15:00+01:00,51610,51637,51574,51579,1000093,52210,50647
2024-02-18T07:30:00+01:00,51584,51611,51518,51526,1000093,52210,50647
2024-02-18T07:45:00+01:00,51538,51542,51430,51512,1000093,52210,50647
2024-02-18T08:00:00+01:00,51526,51581,51463,51581,1000093,52210,50647
2024-02-18T08:15:00+01:00,51586,51745,51582,51687,1000093,52210,50647
2024-02-18T08:30:00+01:00,51701,51721,51653,51720,1000093,52210,50647
2024-02-18T08:45:00+01:00,51708,51744,51650,51650,1000093,52210,50647
2024-02-18T09:00:00+01:00,51681,51732,51661,51670,1000093,52210,50647
2024-02-18T09:15:00+01:00,51661,51703,51654,51702,1000093,52210,50647
2024-02-18T09:30:00+01:00,51702,51758,51702,51727,1000093,52210,50647
2024-02-18T09:45:00+01:00,51731,51801,51731,51799,1000093,52210,50647
2024-02-18T10:00:00+01:00,51801,51949,51800,51907,1000093,52210,50647
2024-02-18T10:15:00+01:00,51921,51999,51853,51858,1000093,52210,50647
2024-02-18T10:30:00+01:00,51871,51913,51833,51913,1000093,52210,50647
2024-02-18T10:45:00+01:00,51920,51989,51877,51989,1000093,52210,50647
2024-02-18T11:00:00+01:00,51984,52063,51958,51958,1000093,52210,50647
2024-02-18T11:15:00+01:00,51964,51964,51870,51870,1000093,52210,50647
2024-02-18T11:30:00+01:00,51870,51889,51809,51846,1000093,52210,50647
2024-02-18T11:45:00+01:00,51841,51873,51822,51842,1000093,52210,50647
2024-02-18T12:00:00+01:00,51826,51837,51758,51799,1000093,52210,50647
2024-02-18T12:15:00+01:00,51805,51811,51702,51758,1000093,52210,50647
2024-02-18T12:30:00+01:00,51758,51791,51739,51756,1000093,52210,50647
2024-02-18T12:45:00+01:00,51756,51846,51756,51838,1000093,52210,50647
2024-02-18T13:00:00+01:00,51840,51846,51800,51834,1000093,52210,50647
2024-02-18T13:15:00+01:00,51845,51876,51825,51825,1000093,52210,50647
2024-02-18T13:30:00+01:00,51826,51826,51665,51739,1000093,52210,50647
2024-02-18T13:45:00+01:00,51752,51755,51553,51567,1000093,52210,50647
2024-02-18T14:00:00+01:00,51574,51640,51554,51570,1000093,52210,50647
2024-02-18T14:15:00+01:00,51583,51653,51575,51634,1000093,52210,50647
2024-02-18T14:30:00+01:00,51630,51630,51574,51611,1000093,52210,50647
2024-02-18T14:45:00+01:00,51611,51696,51610,51626,1000093,52210,50647
2024-02-18T15:00:00+01:00,51652,51721,51646,51673,1000093,52210,50647
2024-02-18T15:15:00+01:00,51672,51746,51672,51694,1000093,52210,50647
2024-02-18T15:30:00+01:00,51692,51924,51692,51882,1000093,52210,50647
2024-02-18T15:45:00+01:00,51859,51945,51857,51896,1000093,52210,50647
2024-02-18T16:00:00+01:00,51873,51883,51777,51782,1000093,52210,50647
2024-02-18T16:15:00+01:00,51808,51868,51797,51800,1000093,52210,50647
2024-02-18T16:30:00+01:00,51811,51862,51770,51784,1000093,52210,50647
2024-02-18T16:45:00+01:00,51777,51822,51746,51791,1000093,52210,50647
2024-02-18T17:00:00+01:00,51789,51835,51753,51823,1000093,52210,50647
2024-02-18T17:15:00+01:00,51825,51827,51683,51755,1000093,52210,50647
2024-02-18T17:30:00+01:00,51755,51790,51729,51790,1000093,52210,50647
2024-02-18T18:30:00+01:00,51806,51870,51806,51863,1000093,52210,50647
2024-02-18T18:45:00+01:00,51863,51876,51803,51859,1000093,52210,50647
2024-02-18T19:00:00+01:00,51851,51851,51783,51835,1000093,52210,50647
2024-02-18T19:15:00+01:00,51819,51837,51726,51734,1000093,52210,50647
2024-02-18T19:30:00+01:00,51735,51758,51663,51680,1000093,52210,50647
2024-02-18T19:45:00+01:00,51697,51814,51678,51805,1000093,52210,50647
2024-02-18T20:00:00+01:00,51814,51820,51727,51777,1000093,52210,50647
2024-02-18T20:15:00+01:00,51770,51833,51722,51833,1000093,52210,50647
2024-02-18T20:30:00+01:00,51833,51881,51777,51783,1000093,52210,50647
2024-02-18T20:45:00+01:00,51783,51839,51771,51780,1000093,52210,50647
2024-02-18T21:00:00+01:00,51770,51787,51708,51728,1000093,52210,50647
2024-02-18T21:15:00+01:00,51725,51736,51612,51676,1000093,52210,50647
2024-02-18T21:30:00+01:00,51699,51740,51689,51740,1000093,52210,50647
2024-02-18T21:45:00+01:00,51740,51795,51717,51794,1000093,52210,50647
2024-02-18T22:00:00+01:00,51795,51824,51789,51821,1000093,52210,50647
2024-02-18T22:15:00+01:00,51821,51832,51768,51832,1000093,52210,50647
2024-02-18T22:30:00+01:00,51833,51920,51801,51919,1000093,52210,50647
2024-02-18T22:45:00+01:00,51920,51926,51841,51876,1000093,52210,50647
2024-02-18T23:00:00+01:00,51875,52307,51839,52246,1000093,52210,50647
2024-02-18T23:15:00+01:00,52208,52345,52143,52205,1000093,52210,50647
2024-02-18T23:30:00+01:00,52224,52393,52106,52119,1000093,52210,50647
2024-02-18T23:45:00+01:00,52119,52295,52118,52242,1000093,52210,50647
2024-02-19T00:00:00+01:00,52262,52295,52193,52282,1000093,52210,50647
2024-02-19T00:15:00+01:00,52282,52358,52157,52167,1000093,52210,50647
2024-02-19T00:30:00+01:00,52158,52158,52005,52096,1000093,52210,50647
2024-02-19T00:45:00+01:00,52120,52159,52078,52130,1000093,52393,51196
2024-02-19T01:00:00+01:00,52155,52275,52130,52249,1000093,52393,51196
2024-02-19T01:15:00+01:00,52263,52263,52128,52208,1000093,52393,51196
2024-02-19T01:30:00+01:00,52207,52428,52149,52192,1000093,52393,51196
2024-02-19T01:45:00+01:00,52181,52270,52148,52194,1000093,52393,51196
2024-02-19T02:00:00+01:00,52196,52199,52063,52112,1000093,52393,51196
2024-02-19T02:15:00+01:00,52127,52127,52045,52045,1000093,52393,51196
2024-02-19T02:30:00+01:00,52039,52091,51925,52023,1000093,52393,51196
2024-02-19T02:45:00+01:00,52002,52107,52002,52100,1000093,52393,51196
2024-02-19T03:00:00+01:00,52114,52175,52104,52162,1000093,52393,51196
2024-02-19T03:15:00+01:00,52191,52191,52116,52143,1000093,52393,51196
2024-02-19T03:30:00+01:00,52152,52225,52118,52225,1000093,52393,51196
2024-02-19T03:45:00+01:00,52202,52207,52132,52155,1000093,52393,51196
2024-02-19T04:00:00+01:00,52154,52173,52089,52149,1000093,52393,51196
2024-02-19T04:15:00+01:00,52152,52164,52058,52073,1000093,52393,51196
2024-02-19T04:30:00+01:00,52075,52075,52001,52005,1000093,52393,51196
2024-02-19T04:45:00+01:00,51995,52085,51995,52083,1000093,52393,51196
2024-02-19T05:00:00+01:00,52082,52086,52021,52041,1000093,52393,51196
2024-02-19T05:15:00+01:00,52037,52181,52029,52172,1000093,52393,51196
2024-02-19T05:30:00+01:00,52172,52231,52132,52142,1000093,52393,51196
2024-02-19T05:45:00+01:00,52141,52160,52077,52105,1000093,52393,51196
2024-02-19T06:00:00+01:00,52122,52135,52019,52051,1000093,52393,51196
2024-02-19T06:15:00+01:00,52050,52082,52038,52082,1000093,52393,51196
2024-02-19T06:30:00+01:00,52075,52151,52008,52035,1000093,52393,51196
2024-02-19T06:45:00+01:00,52032,52157,51997,52150,1000093,52393,51196
2024-02-19T07:00:00+01:00,52148,52349,52148,52343,1000093,52393,51196
2024-02-19T07:15:00+01:00,52351,52458,52335,52430,1000093,52393,51196
2024-02-19T07:30:00+01:00,52420,52465,52257,52320,1000093,52393,51196
2024-02-19T07:45:00+01:00,52330,52439,52330,52396,1000093,52393,51196
2024-02-19T08:00:00+01:00,52375,52420,52327,52398,1000093,52393,51196
2024-02-19T08:15:00+01:00,52397,52496,52378,52478,1000093,52393,51196
2024-02-19T08:30:00+01:00,52476,52494,52389,52390,1000093,52393,51196
2024-02-19T08:45:00+01:00,52390,52456,52362,52407,1000093,52393,51196
2024-02-19T09:00:00+01:00,52406,52417,52301,52322,1000093,52393,51196
2024-02-19T09:15:00+01:00,52324,52346,52284,52297,1000093,52393,51196
2024-02-19T09:30:00+01:00,52297,52299,52214,52239,1000093,52393,51196
2024-02-19T09:45:00+01:00,52233,52233,52083,52112,1000093,52393,51196
2024-02-19T10:00:00+01:00,52124,52201,52119,52194,1000093,52393,51196
2024-02-19T10:15:00+01:00,52213,52363,52213,52316,1000093,52393,51196
2024-02-19T10:30:00+01:00,52316,52368,52259,52358,1000093,52393,51196
2024-02-19T10:45:00+01:00,52365,52366,52260,52276,1000093,52393,51196
2024-02-19T11:00:00+01:00,52274,52350,52239,52336,1000093,52393,51196
2024-02-19T11:15:00+01:00,52340,52395,52154,52215,1000093,52393,51196
2024-02-19T11:30:00+01:00,52248,52453,52248,52418,1000093,52393,51196
2024-02-19T11:45:00+01:00,52438,52439,52364,52368,1000093,52393,51196
2024-02-19T12:00:00+01:00,52363,52411,52316,52319,1000093,52393,51196
2024-02-19T12:15:00+01:00,52320,52431,52289,52391,1000093,52393,51196
2024-02-19T12:30:00+01:00,52385,52389,52312,52361,1000093,52393,51196
2024-02-19T12:45:00+01:00,52344,52435,52340,52348,1000093,52393,51196
2024-02-19T13:00:00+01:00,52348,52352,52247,52316,1000093,52393,51196
2024-02-19T13:15:00+01:00,52316,52404,52288,52351,1000093,52393,51196
2024-02-19T13:30:00+01:00,52358,52389,52329,52385,1000093,52393,51196
2024-02-19T13:45:00+01:00,52385,52465,52275,52279,1000093,52393,51196
2024-02-19T14:00:00+01:00,52307,52383,52263,52365,1000093,52393,51196
2024-02-19T14:15:00+01:00,52364,52383,52241,52286,1000093,52393,51196
2024-02-19T14:30:00+01:00,52271,52280,52169,52185,1000093,52393,51196
2024-02-19T14:45:00+01:00,52186,52228,52132,52164,1000093,52393,51196
2024-02-19T15:00:00+01:00,52162,52206,52032,52202,1000093,52393,51196
2024-02-19T15:15:00+01:00,52202,52202,52044,52084,1000093,52393,51196
2024-02-19T15:30:00+01:00,52084,52198,52068,52094,1000093,52393,51196
2024-02-19T15:45:00+01:00,52076,52164,52043,52110,1000093,52393,51196
2024-02-19T16:00:00+01:00,52100,52197,52082,52145,1000093,52393,51196
2024-02-19T16:15:00+01:00,52144,52351,52132,52283,1000093,52393,51196
2024-02-19T16:30:00+01:00,52281,52281,52126,52129,1000093,52393,51196
2024-02-19T16:45:00+01:00,52129,52155,52044,52128,1000093,52393,51196
2024-02-19T17:00:00+01:00,52121,52175,52077,52094,1000093,52393,51196
2024-02-19T17:15:00+01:00,52093,52139,52054,52102,1000093,52393,51196
2024-02-19T17:30:00+01:00,52101,52226,52063,52204,1000093,52393,51196
2024-02-19T17:45:00+01:00,52207,52217,51694,51760,1000093,52393,51196
2024-02-19T18:00:00+01:00,51780,51932,51702,51886,1000093,52393,51196
2024-02-19T18:15:00+01:00,51886,52126,51872,52126,1000093,52393,51196
2024-02-19T18:30:00+01:00,52107,52176,52024,52147,1000093,52393,51196
2024-02-19T18:45:00+01:00,52138,52207,52077,52166,1000093,52393,51196
2024-02-19T19:00:00+01:00,52149,52187,52078,52087,1000093,52393,51196
2024-02-19T19:15:00+01:00,52102,52207,52071,52087,1000093,52393,51196
2024-02-19T19:30:00+01:00,52092,52130,52036,52110,1000093,52393,51196
2024-02-19T19:45:00+01:00,52061,52122,51932,51934,1000093,52393,51196
2024-02-19T20:00:00+01:00,51932,51941,51795,51815,1000093,52393,51196
2024-02-19T20:15:00+01:00,51813,51939,51810,51843,1000093,52393,51196
2024-02-19T20:30:00+01:00,51838,51894,51796,51894,1000093,52393,51196
2024-02-19T20:45:00+01:00,51869,51873,51791,51834,1000093,52393,51196
2024-02-19T21:00:00+01:00,51823,51892,51770,51816,1000093,52393,51196
2024-02-19T21:15:00+01:00,51816,51922,51773,51922,1000093,52393,51196
2024-02-19T21:30:00+01:00,51898,51956,51893,51907,1000093,52393,51196
2024-02-19T21:45:00+01:00,51906,51925,51794,51811,1000093,52393,51196
2024-02-19T22:00:00+01:00,51800,51892,51776,51864,1000093,52393,51196
2024-02-19T22:15:00+01:00,51851,51904,51790,51806,1000093,52393,51196
2024-02-19T22:30:00+01:00,51806,51843,51711,51763,1000093,52393,51196
2024-02-19T22:45:00+01:00,51776,51913,51767,51910,1000093,52393,51196
2024-02-19T23:00:00+01:00,51910,52106,51866,52079,1000093,52393,51196
2024-02-19T23:15:00+01:00,52081,52088,51929,51955,1000093,52393,51196
2024-02-19T23:30:00+01:00,51954,52005,51889,51966,1000093,52393,51196
2024-02-19T23:45:00+01:00,51969,52020,51932,51933,1000093,52393,51196
2024-02-20T00:00:00+01:00,51959,52025,51957,51966,1000093,52393,51196
2024-02-20T00:15:00+01:00,51959,52000,51820,51836,1000093,52393,51196
2024-02-20T00:30:00+01:00,51843,51843,51760,51786,1000093,52393,51196
2024-02-20T00:45:00+01:00,51785,51797,51727,51789,1000093,52496,51694
2024-02-20T01:00:00+01:00,51776,51841,51748,51810,1000093,52496,51694
2024-02-20T01:15:00+01:00,51819,51824,51734,51803,1000093,52496,51694
2024-02-20T01:30:00+01:00,51803,51846,51510,51585,1000093,52496,51694
2024-02-20T01:45:00+01:00,51584,51746,51584,51648,1000093,52496,51694
2024-02-20T02:00:00+01:00,51666,51717,51602,51688,1000093,52496,51694
2024-02-20T02:15:00+01:00,51695,51713,51329,51458,1000093,52496,51694
2024-02-20T02:30:00+01:00,51448,51560,51417,51560,1000093,52496,51694
2024-02-20T02:45:00+01:00,51560,51664,51556,51637,1000093,52496,51694
2024-02-20T03:00:00+01:00,51632,51696,51614,51657,1000093,52496,51694
2024-02-20T03:15:00+01:00,51667,51696,51621,51650,1000093,52496,51694
2024-02-20T03:30:00+01:00,51656,51671,51580,51599,1000093,52496,51694
2024-02-20T03:45:00+01:00,51586,51758,51560,51718,1000093,52496,51694
2024-02-20T04:00:00+01:00,51717,51789,51659,51661,1000093,52496,51694
2024-02-20T04:15:00+01:00,51665,51689,51607,51668,1000093,52496,51694
2024-02-20T04:30:00+01:00,51670,51728,51645,51647,1000093,52496,51694
2024-02-20T04:45:00+01:00,51647,51699,51584,51587,1000093,52496,51694
2024-02-20T05:00:00+01:00,51589,51721,51522,51694,1000093,52496,51694
2024-02-20T05:15:00+01:00,51683,51758,51670,51734,1000093,52496,51694
2024-02-20T05:30:00+01:00,51740,51808,51736,51808,1000093,52496,51694
2024-02-20T05:45:00+01:00,51794,51820,51775,51786,1000093,52496,51694
2024-02-20T06:00:00+01:00,51774,51818,51753,51801,1000093,52496,51694
2024-02-20T06:15:00+01:00,51791,51980,51754,51925,1000093,52496,51694
2024-02-20T06:30:00+01:00,51910,51990,51898,51950,1000093,52496,51694
2024-02-20T06:45:00+01:00,51950,51963,51891,51902,1000093,52496,51694
2024-02-20T07:00:00+01:00,51906,52013,51898,52013,1000093,52496,51694
2024-02-20T07:15:00+01:00,52012,52013,51915,51936,1000093,52496,51694
2024-02-20T07:30:00+01:00,51930,52026,51907,51967,1000093,52496,51694
2024-02-20T07:45:00+01:00,51985,51986,51930,51930,1000093,52496,51694
2024-02-20T08:00:00+01:00,51946,51948,51903,51939,1000093,52496,51694
2024-02-20T08:15:00+01:00,51946,51975,51903,51975,1000093,52496,51694
2024-02-20T08:30:00+01:00,51960,51970,51809,51893,1000093,52496,51694
2024-02-20T08:45:00+01:00,51894,51905,51808,51837,1000093,52496,51694
2024-02-20T09:00:00+01:00,51837,51868,51770,51770,1000093,52496,51694
2024-02-20T09:15:00+01:00,51785,51785,51591,51723,1000093,52496,51694
2024-02-20T09:30:00+01:00,51770,51826,51739,51822,1000093,52496,51694
2024-02-20T09:45:00+01:00,51822,51833,51728,51775,1000093,52496,51694
2024-02-20T10:00:00+01:00,51775,51821,51716,51727,1000093,52496,51694
2024-02-20T10:15:00+01:00,51708,51728,51560,51614,1000093,52496,51694
2024-02-20T10:30:00+01:00,51614,51699,51597,51618,1000093,52496,51694
2024-02-20T10:45:00+01:00,51616,51783,51581,51778,1000093,52496,51694
2024-02-20T11:00:00+01:00,51775,52001,51768,51946,1000093,52496,51694
2024-02-20T11:15:00+01:00,51954,51994,51887,51994,1000093,52496,51694
2024-02-20T11:30:00+01:00,52001,52076,52001,52058,1000093,52496,51694
2024-02-20T11:45:00+01:00,52058,52108,52040,52108,1000093,52496,51694
2024-02-20T12:00:00+01:00,52111,52370,52111,52303,1000093,52496,51694
2024-02-20T12:15:00+01:00,52299,52355,52228,52347,1000093,52496,51694
2024-02-20T12:30:00+01:00,52357,52389,52308,52342,1000093,52496,51694
2024-02-20T12:45:00+01:00,52337,52350,52245,52300,1000093,52496,51694
2024-02-20T13:00:00+01:00,52299,52391,52299,52382,1000093,52496,51694
2024-02-20T13:15:00+01:00,52376,52395,52286,52336,1000093,52496,51694
2024-02-20T13:30:00+01:00,52310,52343,52202,52232,1000093,52496,51694
2024-02-20T13:45:00+01:00,52218,52263,52144,52191,1000093,52496,51694
2024-02-20T14:00:00+01:00,52186,52345,52147,52345,1000093,52496,51694
2024-02-20T14:15:00+01:00,52350,52363,52252,52299,1000093,52496,51694
2024-02-20T14:30:00+01:00,52300,53015,52300,52889,1000093,52496,51694
2024-02-20T14:45:00+01:00,52889,52973,52641,52844,1000093,52496,51694
2024-02-20T15:00:00+01:00,52844,52863,52042,52248,1000093,52496,51694
2024-02-20T15:15:00+01:00,52251,52345,52044,52296,1000093,52496,51694
2024-02-20T15:30:00+01:00,52296,52375,51808,51943,1000093,52496,51694
2024-02-20T15:45:00+01:00,51951,52082,51824,52049,1000093,52496,51694
2024-02-20T16:00:00+01:00,52048,52079,51898,51905,1000093,52496,51694
2024-02-20T16:15:00+01:00,51913,51938,51454,51504,1000093,52496,51694
