day_of_week,day_of_month,next_2_days
4,3,0.05594604642552325
5,4,-1.1405056368148432
1,7,0.2316486219920599
2,8,0.7130262712901947
3,9,-0.4383192835860099
4,10,-2.3307615356889193
5,11,-1.552871557405957
1,14,-0.2932078627877179
2,15,0.10570362230309212
3,16,1.2906402995319533
4,17,0.17868225016320596
5,18,-0.9032280214371221
1,21,-0.8350890302243787
2,22,-0.27668973428559207
3,23,-0.03270453464622214
4,24,-0.7099744900293951
1,28,0.024541105353099585
2,29,0.7232718797205586
3,30,0.3597668037878228
4,31,-2.039983629330592
1,4,-2.90043801576812
2,5,-0.9329468705628924
3,6,0.3104570780622516
4,7,-1.807787371026635
5,8,-2.718527743234728
1,11,-1.6269922467371565
2,12,-0.6534841928527204
3,13,1.2621906444148852
4,14,1.4540421428627557
5,15,-0.3094649743704028
1,18,-1.6635425331255786
2,19,-0.1897052844592452
3,20,0.09542865754753116
4,21,-0.29373333727051837
5,22,-0.16466876108032705
1,25,0.2859320606438016
2,26,3.238124532062929
3,27,4.026269006497114
4,28,-0.9586271503543767
5,29,-1.9850493017931803
1,1,-1.1037488842220906
2,2,-1.3473467829020624
3,3,0.6696417898501414
4,4,-1.5375373163378223
5,5,-3.053046022373007
1,8,0.026176750772373886
2,9,0.6597466555125027
3,10,-0.24420582570061208
4,11,-0.32334418036814044
5,12,-0.6032477955765119
2,16,-0.21041370235541343
3,17,-0.4134059377343712
4,18,-1.9592368326416358
5,19,-1.5103330383642233
1,22,1.6847432068372068
2,23,1.524524182292922
3,24,-0.3172650096754196
4,25,0.0883300723697374
5,26,-0.38016117306645003
1,1,-2.1092572951583946
2,2,-2.4849157296542876
3,3,-1.4244517283963014
4,4,-2.3116135593535736
5,5,-0.4664299651702149
1,8,1.9284585381414299
2,9,0.48699694053082304
3,10,-0.7311973539718176
4,11,0.08229365159870557
5,12,0.6168844168862433
1,15,-0.33804945409223447
2,16,0.9333860577002291
3,17,1.4026391213914426
4,18,2.239341362619509
5,19,2.6579897162852983
1,22,0.17735619720710163
2,23,-0.29943105076816007
3,24,-0.9117453909596976
4,25,-0.8038124194629152
5,26,0.29479559984187786
1,29,-0.3027639875739382
2,30,1.3538828876012174
3,31,2.8224398784830154
4,1,0.8260852744909162
5,2,0.20847624916918
1,5,0.6362727326591209
2,6,0.745492896845904
3,7,0.4676952362802888
4,8,-0.1979034198225611
1,12,-0.14655014564251076
2,13,0.31037211568396084
3,14,0.8460638107978689
4,15,0.30081519442300764
5,16,-1.1728406350666079
1,19,-0.839756429448496
2,20,1.515938983878873
3,21,2.523330572194035
4,22,1.7663620203943562
5,23,-0.5394465550749814
1,26,-1.6770081873010565
2,27,-1.576271703687765
3,28,-0.6993004263052618
4,29,0.5855005241513629
5,30,0.8759847317760737
1,3,0.7276138301160717
2,4,1.0386525031604568
3,5,1.5297043254589404
4,6,-0.2527831572180481
5,7,-0.041854064825394346
1,10,0.6673432453594133
2,11,-1.00485426782919
3,12,-0.973396031331927
4,13,-1.2772814419207024
5,14,-1.8388320981765547
1,17,-1.5594205373156886
2,18,-1.079074619748699
3,19,0.0
4,20,0.17453930013835312
5,21,-0.42649305106853364
1,24,-1.4635423745767495
2,25,-1.5209771333577464
3,26,-1.0874399702027997
4,27,-0.8698769084659594
5,28,0.1430136450101556
2,1,0.16117505791897743
3,2,-1.7404539108375467
4,3,-1.555513905127327
5,4,-0.41783913141464457
1,7,-1.0261576958120568
2,8,-0.018240120010385944
3,9,2.064409619323376
4,10,0.31931253733433507
5,11,-1.3933795865957215
1,14,-0.991266230416459
2,15,-1.9053732525911704
3,16,-1.4604610335008688
4,17,-0.37174863527076235
5,18,0.9507869911141162
1,21,2.742539668938357
2,22,1.4127412153124974
3,23,-0.9079353600341362
4,24,0.3915144295792934
5,25,0.9803918827268242
1,28,-0.5895170626568684
2,29,-1.3610380296349474
3,30,-1.7881571695635534
4,1,-1.3062259046124256
5,2,-0.39944291600628523
2,6,0.22369080223840132
3,7,1.5015860772445946
4,8,1.8971458557480354
5,9,0.5696913596950653
1,12,0.7940154686549001
2,13,0.9319363187769547
3,14,0.570442991208926
4,15,0.23535994691538203
5,16,0.4231576681322587
1,19,0.6231326569977145
2,20,-0.053790172226363876
3,21,-0.22437623775664298
4,22,-1.0046669473053722
5,23,-1.5651685638469224
1,26,-2.3740510439398093
2,27,-1.5626419443515047
3,28,-0.6033056791970539
4,29,1.1697011900778775
5,30,0.6910127168453674
1,2,-2.6059863092346545
2,3,-2.4761180780916594
3,4,-2.289429356650979
4,5,-1.977940051940243
5,6,-0.8388802953063443
1,9,-0.4656609899176236
2,10,-0.40839963428758635
3,11,1.218323604863687
4,12,1.6305391513389729
5,13,4.997595106079441
1,16,4.2751510560067505
2,17,0.1100538752517039
3,18,4.127506624056211
4,19,6.3667980167488825
5,20,2.0615837022302985
1,23,1.2660418680353276
2,24,2.77416958818135
3,25,-0.3997288768360866
4,26,-0.7507375510229823
5,27,2.0493565992405656
1,30,0.5014417130097578
2,31,0.6526640158601519
3,1,3.7463004694932613
4,2,0.8978317589448768
5,3,-0.3912645547273794
2,7,0.4943548327784731
3,8,-1.0065431736958448
4,9,0.2213631551727632
5,10,1.760764844113629
1,13,1.677031321648451
2,14,0.544271468115545
3,15,-1.3999499967435884
4,16,-1.0180128795426628
5,17,1.901260011128768
1,20,1.2080611392801341
2,21,-0.8568223241171898
3,22,-0.540364691095046
4,23,-0.15345676097102148
5,24,-0.06487336300086384
1,27,-1.6097762893951109
2,28,-2.288217903039457
3,29,0.2795395666882675
4,30,0.9051685632447166
5,1,0.008200488751631653
1,4,3.670478977913559
2,5,5.591080100947182
3,6,4.032707614374295
4,7,4.4021723871131
5,8,2.5867984057272913
1,11,1.6658031329140712
2,12,0.09670104169267683
3,13,-2.296832152324027
4,14,1.6051038758705456
5,15,2.2534958012914394
1,18,1.8284210327788886
2,19,1.8157824676314924
3,20,-0.2872900299926232
4,21,-4.127707705414291
5,22,-3.1333328863664813
1,25,1.477637153981912
2,26,-0.6618080145180892
3,27,-1.1604642939919574
4,28,1.4072946585441797
5,29,2.819327129857406
1,1,5.462459459514255
2,2,3.1711400364794806
3,3,-0.4969493101023504
4,4,-0.994010293577583
5,5,0.6049525803302879
1,8,0.5126753120098532
2,9,-0.8879906548188252
3,10,-1.154721479544727
4,11,-3.329806857638889
5,12,-2.9456035593124326
1,15,0.6567860355409637
2,16,2.156253292296182
3,17,-0.6597465755394729
4,18,-2.9781662760237144
5,19,-2.9849740688569817
1,22,-0.2533127215008409
2,23,1.4669467497732933
3,24,0.2390140825807275
5,26,2.706104510935918
1,29,3.368110562777582
2,30,0.20934710710848312
3,1,-0.02162541741125494
4,2,2.125051716322397
5,3,2.9057601185056354
1,6,0.03527054401558318
2,7,-1.9058304354250235
3,8,-1.5865180396276606
4,9,-0.035716465541294644
5,10,-1.5547849207268942
1,13,-3.3654816418610034
2,14,-1.528377684142164
3,15,1.6637088942692553
4,16,0.702141113684066
5,17,0.8146011145829692
1,20,1.8935793255447246
2,21,0.8008084593202622
3,22,2.4058173981407425
4,23,0.7515051836416872
1,27,-0.654141301089495
2,28,-0.3125683228329122
3,29,-0.4248131408807294
4,30,-1.4180898362417602
5,31,0.5119462626761925
1,3,2.6167489314766303
2,4,2.7659901282025405
3,5,2.2682345799012436
4,6,1.0394399823957254
5,7,0.41328429107691866
1,10,-0.061313761165747376
2,11,-0.03430035133524349
3,12,-0.027274213822346884
4,13,0.6793422920391797
5,14,-0.17047392458568197
1,17,-0.9882749019753849
2,18,-0.0751370320611769
3,19,-0.9774889014817106
4,20,-4.320180706460375
5,21,-1.4598581956294419
1,24,1.1216632505090443
2,25,1.7777807918595678
3,26,2.0983477190782844
4,27,0.7139382746199079
5,28,-1.0725817257542203
1,31,-1.424643689430196
2,1,0.9093366899252185
3,2,2.031699887532611
4,3,1.8508237006890995
5,4,-0.30108282690838495
1,7,-1.3135457510298878
2,8,1.2354173572132863
3,9,1.827581997575431
4,10,0.969486559851695
5,11,0.4402364931549886
1,14,-1.007184632893578
2,15,-0.5799059963953042
3,16,0.38662914775575835
4,17,-1.3293588452334086
5,18,-0.8175721039643159
2,22,2.832011614636481
3,23,2.009682091394943
4,24,-1.0294174345529552
5,25,0.7613191851395256
1,28,2.8637076611365666
2,1,1.723217630292336
3,2,0.8995371567536471
4,3,0.12379622536838374
5,4,-1.5682981003616652
1,7,-0.5205980746341172
2,8,0.35700685213066713
3,9,-1.0662587009137505
4,10,-0.6389994737828778
5,11,0.08594923254569238
1,14,-0.6762608632753638
2,15,-1.1759257691187985
3,16,0.06007365286514046
4,17,1.0695943195971247
5,18,0.5070112051837946
1,21,1.0714961909041107
2,22,1.7987464417934842
3,23,-0.0916166428147189
4,24,-0.9910602217275135
5,25,-0.7074093430325142
1,28,1.0141542471081657
2,29,0.9037604123446517
3,30,-0.24121202077041615
4,31,-0.6929999809464659
1,4,-1.2939556470032514
2,5,-0.09216550050939645
3,6,1.1983665902009757
4,7,2.227204141510594
5,8,1.9430821734424606
1,11,1.05066706795492
2,12,1.4760542195220832
3,13,1.2629939871009364
4,14,1.0245449190508285
5,15,-0.02519262118602362
1,18,0.6072375030340382
2,19,0.8443048838794761
3,20,-0.18045456586795788
4,21,-0.774761305542158
5,22,0.866475131226824
1,25,1.656070098384169
2,26,0.7045296377534566
3,27,1.8520751915004463
4,28,-0.5154933130544538
5,29,-1.2710554223593655
1,2,0.7402362246154736
2,3,1.195024322514074
3,4,1.70841258136744
4,5,0.9313360060054313
5,6,-0.0903125525353382
1,9,-0.5126294296133703
2,10,-1.024403121123525
3,11,-0.03031222703848802
4,12,-0.5175075211662861
5,13,-0.7276677712656587
1,16,-0.079553016449797
2,17,-1.0506390264275953
3,18,-0.6921080745038605
4,19,0.8889358193632229
5,20,2.096949493822091
1,23,1.701042747766034
2,24,-0.03624354296671097
3,25,-1.0528848621086029
4,26,-1.8672929765953517
5,27,-1.1613788058713028
2,31,0.9791220788636689
3,1,1.150412231362476
4,2,0.5183596326761422
5,3,-1.0035238504193198
1,6,-2.105200013441583
2,7,-0.5775034814355466
3,8,0.8180416834635332
4,9,1.859973103119825
5,10,1.7519094122383223
1,13,1.3831587175137465
2,14,2.1808739424717927
3,15,1.2027344568886238
4,16,-0.07094425778675026
5,17,0.8277619914067931
1,20,1.1655432321061092
2,21,0.02346129432256363
3,22,-0.33920218283043163
4,23,-1.2370290905486578
5,24,-2.775665092823328
1,27,-1.0803794679351224
2,28,1.183007484616878
3,29,1.200192035120854
4,30,-0.6203729956569248
5,1,-0.09487883223936755
2,5,0.5762253420817054
3,6,-0.8309555626701252
4,7,0.32824245629717375
5,8,-0.9277011220799004
1,11,-1.5763451828345296
2,12,0.28997506861523425
3,13,-0.7071276322124773
4,14,-1.240887673488191
5,15,0.3226088378753828
1,18,3.2570884033480176
2,19,2.5724972976335825
3,20,-0.23627734204484727
4,21,0.2780085339467897
5,22,0.9710458852360894
1,25,-1.1443416831093405
2,26,-3.2193781343242316
3,27,-3.001371734119214
4,28,-1.8177412276058724
5,29,-0.33833849656620923
1,1,0.8639898872380715
2,2,-0.4197226707223658
3,3,-1.0401351706120059
4,4,-1.3326778223959448
5,5,-0.995425099339204
1,8,1.4825987680238344
2,9,0.880527296775005
3,10,0.38381230762981994
4,11,1.3371324451421762
5,12,0.7708435938399509
1,15,0.971286724210106
2,16,0.08567369592495751
3,17,-0.7925449886890725
4,18,0.4830285976104858
5,19,-0.7378896734993128
1,22,-1.8802460793156217
2,23,-1.1857270282672412
3,24,0.5519376059835271
4,25,0.8766498969244299
5,26,0.2713719273853292
1,29,1.3251118006067026
2,30,1.014881214110804
3,31,0.3649672298001563
4,1,2.2285841547371144
5,2,1.7939434629498108
2,6,-0.0714724626980364
3,7,-0.619200109162659
4,8,-1.3649689972009942
5,9,-1.2700665830596176
1,12,-0.07855307431688839
2,13,-0.2548532531358061
3,14,0.5442962583992548
4,15,1.9710367064928662
5,16,1.7984995447603385
1,19,0.47130925184048567
2,20,0.30724946631656685
3,21,0.6531624136375752
4,22,0.18261830078601282
5,23,-0.6371316536212462
1,26,-1.2171501352807736
2,27,-0.7124603695448218
3,28,-1.148805164155506
4,29,-0.8491288675620472
5,30,0.12042930054897458
1,3,1.1639876744394066
2,4,2.411736575326538
3,5,1.824250303078984
4,6,1.3918223714925528
5,7,-0.2693247691147821
1,10,-1.7549950109546884
2,11,-0.2759194732931771
3,12,0.14149599108185734
4,13,0.3296624328548587
5,14,-1.2068780433248638
1,17,-2.1709775903592887
2,18,-0.4946080943508018
3,19,-0.46782150739780853
4,20,-0.5928795422838344
5,21,0.313349974102814
1,24,-0.3674923731336849
2,25,-0.9791583293445568
3,26,-1.215388623944765
4,27,-0.782572988832499
5,28,0.17751640667788962
1,31,0.7887454980508776
2,1,-0.1283188984284548
3,2,-1.4559536215742472
4,3,-0.9421800641700007
5,4,-0.418620982732131
1,7,1.2723102414924077
2,8,1.638235191187181
3,9,1.4148881186546953
4,10,1.3198699109605454
5,11,-0.5592595545908917
1,14,-0.30015607786287557
2,15,0.46565328351403934
3,16,-0.5961015668648343
4,17,-0.048156160057372235
5,18,1.0600278871036288
1,21,0.5480298978529538
2,22,0.20378586990738817
3,23,-0.2515652915935646
5,25,0.43666169297175655
1,28,-0.08406352545475619
2,29,-0.8456900351231126
3,30,-0.5769179629149057
4,1,-0.4384713569837071
5,2,0.018132724162343773
1,5,0.09049780420163511
2,6,-0.16317415269780958
3,7,-0.5002723239914217
4,8,0.25423618444551155
5,9,-0.09087058008816784
1,12,-1.3826792378012602
2,13,-1.9826527368493898
3,14,-0.5755234377445057
4,15,0.40826651438711414
5,16,-0.24016219663419622
1,19,0.7639170640857831
2,20,0.9444436909239968
3,21,-0.20787255011349867
4,22,0.752152960753756
5,23,1.2988574325035576
2,27,0.06069804979962883
3,28,-0.24797609240990126
4,29,-0.4973961671617643
5,30,1.1216917393262484
2,3,2.9078300827168904
3,4,1.4989807041000744
4,5,0.05331220851382773
5,6,-0.785681616638426
1,9,-0.6512675455753575
2,10,-0.1190812455351347
3,11,-0.4648383582307116
4,12,-0.33979572233606553
5,13,0.4849703855068732
1,16,0.22132455568061796
2,17,-0.4707194996739221
3,18,-0.7997590650456075
4,19,-1.2990889943513064
5,20,-0.16244766353072446
1,23,-0.018195414681459927
2,24,-1.0244648205561284
3,25,-0.5459802939084994
4,26,-0.8341514431047584
5,27,-0.32328825875570044
1,30,-0.07981189164395071
2,31,-0.030599749487311798
3,1,-1.124494143593695
4,2,-3.2321246079637316
5,3,-1.3485787828965772
1,6,-1.4106754185911083
2,7,-2.0914748704363135
3,8,0.28873720283546184
4,9,-0.3024071716898505
5,10,0.19833496643701035
1,13,0.8389823022662282
2,14,-0.30649110891283393
3,15,-0.32639648437499996
4,16,-0.9543364161696053
5,17,-0.918202057359681
2,21,-0.2263360740410442
3,22,2.0737457059625073
4,23,3.2471384948043074
5,24,-0.4380593020636809
1,27,-1.4061553360022645
2,28,0.8736099051156737
3,29,1.388009657746891
4,1,-0.1896472894163675
5,2,-1.8776723122459444
1,5,-2.1027247313089497
2,6,-0.6783984375
3,7,-0.14233111876721388
4,8,0.7410231834480242
5,9,1.5743392158673208
1,12,0.2750466576965728
2,13,0.40184008656574466
3,14,1.5946928186945029
4,15,0.2350518445966866
5,16,-0.25742679168136867
1,19,0.5577417224115038
2,20,-1.3659814683419509
3,21,-1.1345033469123025
4,22,-0.012766782914830854
5,23,0.28050646416815916
1,26,2.0488968860557923
2,27,1.4113167054247662
3,28,-0.43783599302760784
4,29,-0.9654015193552359
5,30,-0.9548869729927665
1,2,-0.2785178208037822
2,3,-1.6618104244064742
3,4,-1.3076029239459652
4,5,0.2644502579103548
5,6,0.25083573473456156
1,9,-0.28948019110737977
2,10,1.1933025396922359
3,11,1.490321005544355
4,12,0.3740642951001321
5,13,1.0552435877389599
1,16,-0.2652939668416274
2,17,-0.5975951065907563
3,18,-0.6966376739999695
4,19,0.03164349475120652
1,23,1.1798410769902234
2,24,1.410764613279924
3,25,0.7815981978373971
4,26,-0.15595757656927792
5,27,1.119515474992678
1,30,1.1558830424566144
2,1,-0.2968801022286063
3,2,-1.7232818970436024
4,3,-1.0731983624630752
5,4,0.8861816709826859
1,7,0.40132901783997094
2,8,-0.3239498247073933
3,9,-1.0118013309674316
4,10,-1.5625
5,11,-0.30917122605891845
1,14,0.3111145988343254
2,15,-0.9050586555577531
3,16,-1.39882691121421
4,17,-1.1752005560486862
5,18,-1.2196648551629619
1,21,-1.0211347991225186
2,22,-1.722127028324151
3,23,-0.9990198108208981
4,24,-0.6215714262796048
5,25,-0.8376131477186086
2,29,0.17300537443632383
3,30,1.9221810923364244
4,31,2.517431557161673
5,1,0.26754658615475047
1,4,0.4341053419999514
2,5,0.8265566696452672
3,6,0.10322151330849758
4,7,-1.2006200828398998
5,8,-1.92047158774502
1,11,-0.6076000853359704
2,12,-1.182734097432465
3,13,-2.0377348346919435
4,14,0.89101425848058
5,15,2.402202147472619
1,18,2.0496939945455335
2,19,1.244999599558024
3,20,-0.24540792625325764
4,21,-0.34948760943028945
5,22,-1.13297936289866
1,25,-1.5132829853750698
2,26,0.08512187696186742
3,27,1.0155587525265704
4,28,0.23554083942510184
5,29,0.3394727100957445
1,2,-0.2872078656469572
2,3,-0.9498968666666732
4,5,0.3927769868365471
5,6,0.4269534110819257
1,9,-1.8257714140676764
2,10,-1.8706263468957811
3,11,0.2125447193197596
4,12,1.0464622655421898
5,13,0.994167518197683
1,16,-0.13193416819170675
2,17,-1.3190771106555572
3,18,-1.2219226679701476
4,19,-0.9443361142884047
5,20,-1.1568008640831173
1,23,-0.08056067112857776
2,24,1.5288826916907217
3,25,1.5857021980222323
4,26,0.07329464886027279
5,27,-0.35055147214662974
1,30,2.590052151551197
2,31,4.865260621852862
3,1,5.3673443498065465
4,2,2.9179064814647586
5,3,0.2278996632446002
1,6,-0.5227589616291206
2,7,1.7330334588707559
3,8,2.2689324073850465
4,9,-0.0664495679671972
5,10,-0.6045218299293468
1,13,-1.589790086721357
2,14,-0.3953253276505279
3,15,0.8230935582136383
4,16,0.7144154231069137
5,17,2.2480824022952697
1,20,1.2853128930567421
2,21,-0.4230511268074182
3,22,0.2693624774442834
4,23,-0.40688887963671083
5,24,-0.0656680878507661
1,27,0.3905274495013299
2,28,-0.47788997738162453
3,29,-0.24537894014927292
4,30,-1.0324136600777887
5,31,-1.433884986002706
2,4,0.4669996305611103
3,5,0.048695498401630406
4,6,-0.8391182860634792
5,7,0.04867179742729215
1,10,0.2556910891214194
2,11,2.1222289801941936
3,12,2.489680766252909
4,13,0.5537648340250094
5,14,-0.6695135033684514
1,17,-1.1428866770807506
2,18,-0.107362172582235
3,19,-0.7607549142732835
4,20,-1.3076983492226282
5,21,-0.03018232166986619
1,24,0.6050338863659654
2,25,0.809088054695049
3,26,-0.10824673869534598
4,27,-1.4015401908134526
5,28,-1.5111436925900714
1,1,-1.3242575266931491
2,2,-0.40955937645566654
3,3,0.14774084632359377
4,4,-0.4848964491845885
5,5,-0.6208474012221289
1,8,-0.012338414764988492
2,9,0.6865841670831286
3,10,1.2769058402541933
4,11,1.8368383803823602
5,12,0.36545628595592816
1,15,-0.9832930209336368
2,16,2.0148120820570603
3,17,2.3272860597193716
4,18,-0.440217410050758
5,19,-0.5179866284827508
1,22,-0.09560448226927076
2,23,-0.4668135713639946
3,24,-1.1423467087147308
4,25,-0.9199680126011855
5,26,0.9377476645392615
1,29,0.7949979174040019
2,30,0.38960031739452605
3,31,0.8007717866095647
4,1,0.6507829136915946
5,2,1.7859309078159322
1,5,0.3499800281660335
2,6,-1.0152050637581158
3,7,-0.9280558505780561
4,8,-0.7825421643021031
5,9,-0.9725565772388768
1,12,-0.8185917257356672
2,13,-0.04820258508542329
3,14,-1.1386224032182908
4,15,-1.687867298848476
5,16,0.048742577264237766
1,19,0.8706837947334021
2,20,1.668903408087586
3,21,0.6321856298394437
5,23,-0.377429241387153
1,26,-0.32014422804400394
2,27,-1.43122840827122
3,28,-0.8726229572923131
4,29,-0.6649968357865375
5,30,-0.12226246851907009
1,3,-0.4422068470181355
2,4,-0.379489752385108
3,5,0.09869734564855312
4,6,0.043012611563961245
5,7,0.49920673290093515
1,10,-0.12282561321205145
2,11,-0.7726802655498909
3,12,0.03689205976288501
4,13,1.1124176991016919
5,14,3.3314881600652484
1,17,2.1697958795394103
2,18,-1.0290855518755713
3,19,-0.9870837037122234
4,20,0.22838659266242842
5,21,0.5800294518332166
1,24,-0.6056575558321544
3,26,-0.12615288780394981
4,27,0.8989475071879715
5,28,-0.535305797578289
1,31,-1.596506865131889
3,2,-1.0219522835497756
4,3,-0.20052367768602702
5,4,0.1894017786259855
1,7,0.5723253477705901
2,8,2.634302043248463
3,9,1.652749187177074
4,10,1.3071100826772353
5,11,1.7271120440924561
1,14,0.39880825551434185
2,15,-0.04683673801192117
3,16,0.0759418663230624
4,17,2.6357407090792435
5,18,2.428197656708968
1,21,1.1813087797122102
2,22,0.7009408572347557
3,23,0.028202510376277603
4,24,0.39046299383284516
5,25,1.0318503012610547
1,28,1.1217618723962648
2,29,0.251150923889995
3,30,-0.42365489125465283
4,31,0.4008245844968057
5,1,1.108434010757604
1,4,0.044350745527402445
2,5,0.6699555449743111
3,6,0.9754529939972905
4,7,-0.7204998155383511
5,8,-0.8946730671112003
1,11,1.5733265099468694
2,12,1.024593558113711
3,13,-0.9544586538011818
4,14,-0.5920737949521943
5,15,-0.2312849193930968
2,19,-0.6286876844078874
3,20,-1.0045215470819313
4,21,-0.532774682757086
5,22,1.0091422571556838
1,25,0.8257607663942593
2,26,0.005516645657090191
3,27,1.3944933429513828
4,28,0.4857075385731221
5,1,-0.5457621695778396
1,4,-0.7744719768303758
2,5,-1.4926199223370071
3,6,-0.8580060035080433
4,7,-0.40109255347100276
5,8,0.31267310972065765
1,11,-0.33558413068808957
2,12,-1.013028658087795
3,13,-0.9315919183823064
4,14,-0.5398062724057698
5,15,1.7050895188636597
1,18,1.2437793348658834
2,19,-0.10581886472191464
3,20,-0.02234115731114373
4,21,-0.7694479151653896
5,22,-0.3407063411674116
1,25,0.8821666880154245
2,26,0.6220930650199066
3,27,0.6238222222675492
4,28,0.9635797321051511
5,29,-0.07196107615255545
1,1,-1.1915946440111211
2,2,-0.8308868388315858
3,3,-0.6029824283258193
4,4,-0.45801936603962695
1,8,0.7807669489295535
2,9,1.1110463234077144
3,10,0.6242309266623061
4,11,0.40512554395266226
5,12,0.3655719988110078
1,15,0.4200721393586603
2,16,-0.198675836873437
3,17,-0.3137340865303051
4,18,-0.07741616483272624
5,19,0.42515834016121523
1,22,0.8633080160153955
2,23,0.85220351405171
3,24,-0.04389434514752326
4,25,-1.5264612684785
5,26,-1.2899280597231941
1,29,-1.2511818106251111
2,30,-0.45599027741162135
3,1,0.9586851828659457
4,2,0.5474616034864471
5,3,0.3776058800905597
1,6,0.3500136700909008
2,7,0.6417369425542366
3,8,2.026355752991101
4,9,1.4786733006165165
5,10,-0.22248950771940057
1,13,-0.03792173987719737
2,14,0.9735185688023937
3,15,1.5606399629304186
4,16,2.1867917044657146
5,17,1.1845060518579011
1,20,-0.6114292929820991
2,21,-1.075718884569964
3,22,-0.14319276408403403
4,23,0.13858981789823363
5,24,-0.3239686824060702
2,28,-0.058554567227815275
3,29,0.9963823790248229
4,30,0.8362222765479361
5,31,0.25850183407341076
1,3,0.44369126631824746
2,4,0.5367313768134968
3,5,-0.2524247881174028
4,6,-0.81126508508536
5,7,-0.3374100666180351
1,10,-1.0025824239131826
2,11,-1.9625431585064887
3,12,-0.2718375913740059
4,13,0.6474920068991824
5,14,0.12826842680177258
1,17,0.05361395173435489
2,18,-0.3256115203778224
3,19,1.596739886177596
4,20,1.2959879099854816
5,21,0.06856435968251483
1,24,0.4811016079690652
2,25,0.7852799574355874
3,26,0.9418123581581294
4,27,0.6275150212061505
5,28,0.08339244108962306
1,1,-0.5092738995163939
2,2,0.2656162596821712
3,3,0.25071597554991215
5,5,-0.7635576501560475
1,8,0.22925152826401993
2,9,0.9892694893788686
3,10,0.4782441089031947
4,11,-0.11402571676132167
5,12,0.7398251250665782
1,15,1.5203365801278816
2,16,-0.17460781417377874
3,17,-0.2657751238913883
4,18,-0.015433058207278375
5,19,-1.322196364728293
1,22,-1.4252658530844422
2,23,-0.2544822048288143
3,24,0.4280154805264067
4,25,-1.2808453016498813
5,26,-1.2837844589704315
1,29,0.6961983243339209
2,30,1.1477955134193476
3,31,0.29331529644066284
4,1,-0.7756001709594371
5,2,-1.8539811630292633
1,5,-1.5423368569487288
2,6,0.5427575758067843
3,7,0.34101378591970144
4,8,-0.6985933245562655
5,9,-0.5416335135888456
1,12,-0.11725268612583072
2,13,-0.021360674997329916
3,14,-0.6990008713492202
4,15,-0.46992932277978544
5,16,1.063941785384852
1,19,1.4915756553632538
2,20,-0.3828164683610943
3,21,-1.0520223380407348
4,22,-0.026688221389261593
5,23,0.4968787432112165
1,26,0.8114912670293822
2,27,0.4412474988484928
3,28,-0.10591375644910697
4,29,-0.5398767020661757
5,30,-0.6679795011444698
2,3,-0.34058824819100814
3,4,0.46432747966526267
4,5,0.5233062984893497
5,6,-0.7118633433785944
1,9,-1.710492016309761
2,10,-1.7174914713244973
3,11,-1.1457575156319504
4,12,-0.4409589786205836
5,13,-0.8474129466538863
1,16,-0.6397627612133073
2,17,1.1193200112842345
3,18,0.1871093089694318
4,19,0.49621226083102365
5,20,0.31309643277931487
1,23,-1.975040330642968
2,24,-0.728289270953722
3,25,0.7860058342526952
4,26,2.0850649115088675
1,30,1.0874317374931857
2,1,-0.38364223578558976
3,2,-0.45637093829864916
4,3,-1.350621330505817
5,4,-0.7368224508903015
1,7,0.35740318509086977
2,8,0.5003594251613721
3,9,0.9642748551598022
4,10,1.9641078684027524
5,11,0.9767761361413878
1,14,0.8638732910516046
2,15,0.8490981381702688
3,16,-0.5000545072725202
4,17,-0.37301339368114095
5,18,0.5346450149141126
1,21,1.1392755389035039
2,22,0.24463238156322095
3,23,-0.830288273222144
4,24,-0.3925758584424735
5,25,0.9118981527931062
1,28,1.2303008547961531
2,29,0.3117960207160866
3,30,0.7681335291305019
4,31,0.7533413868954162
5,1,0.4385716823705337
1,4,0.7895396114174837
2,5,0.1299578969411033
3,6,0.4980321338581188
4,7,2.4192730662641173
5,8,2.250671372536417
1,11,-0.0912371638762089
2,12,0.4947474346122609
3,13,0.5124274355960674
4,14,-0.17582178690801092
5,15,0.2826700100290087
1,18,0.140908243086147
2,19,1.3791742680915577
3,20,1.2714200258584285
4,21,-0.5262884361851408
5,22,-0.4217973826391904
1,25,1.093080666783548
2,26,0.7474958955932918
3,27,-1.0269510423687933
5,29,-0.6479683288610597
1,2,1.8806689052211227
2,3,1.5035369228736815
3,4,-0.6071538267225236
4,5,0.18147690225933055
5,6,0.6896861217787993
1,9,1.0085667361536108
2,10,1.144868312969493
3,11,1.7594905364591205
4,12,2.558897428650785
5,13,0.3381877902360613
1,16,-1.042357640473948
2,17,-0.29906937682277884
3,18,0.5385848605698225
4,19,-0.6904089699765422
5,20,-1.801461556735004
1,23,-0.4411053341453015
2,24,1.19243083324377
4,26,1.4591855855326246
5,27,0.7967168379764987
1,30,-0.5173705979608787
2,31,-0.18931933869528686
4,2,0.5057481640893177
5,3,1.384672847749589
1,6,-1.2722491115277348
2,7,-3.596820548007482
3,8,-0.9664829038024958
4,9,0.2959587640314267
5,10,0.33015762944984717
1,13,0.744965788041308
2,14,1.2243509421069105
3,15,0.0816278562514475
4,16,-0.7840509652458953
5,17,-1.2666120435723622
1,20,-1.9467032765847252
2,21,-0.7483324439354968
3,22,1.4447821039131832
4,23,1.5373314025206548
5,24,1.637361334465158
